"UserID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_score","Segment"
1325304,233,247,1984.47,1,4,0,140,"Need Attention"
1325309,5,7,146.992,4,1,0,410,"Loyalists"
1325310,203,14,42.46,2,2,1,221,"Promising"
1325311,83,12,14.54,3,2,1,321,"Potential Loyalists"
1325313,151,9,29278,2,2,3,223,"Promising"
1325314,236,103,998.18,1,4,0,140,"Need Attention"
1325318,217,36,21214.8462,1,2,3,123,"Need Attention"
1325319,23,13,120.02,3,2,0,320,"Potential Loyalists"
1325323,100,87,541.67,3,4,0,340,"Potential Loyalists"
1325328,8,7,23.95,4,1,1,411,"Loyalists"
1325329,222,95,791.82,1,4,0,140,"Need Attention"
1325330,61,40,1732.95,3,3,0,330,"Potential Loyalists"
1325331,25,7,52,3,1,1,311,"Potential Loyalists"
1325333,4,3,100,4,1,0,410,"Loyalists"
1325334,234,234,10689.21,1,4,3,143,"Promising"
1325335,202,165,1503.89,2,4,0,240,"Promising"
1325337,241,209,3059.7,1,4,3,143,"Promising"
1325339,86,25,134.5,3,2,0,320,"Potential Loyalists"
1325341,149,7,3.7029,2,1,1,211,"Promising"
1325342,5,2,20,4,1,1,411,"Loyalists"
1325343,227,38,500.95,1,2,0,120,"Need Attention"
1325345,65,63,7115.09,3,4,3,343,"Loyalists"
1325346,77,24,73.95,3,2,1,321,"Potential Loyalists"
1325347,235,15,205.6118,1,2,0,120,"Need Attention"
1325348,32,21,35.39,3,2,1,321,"Potential Loyalists"
1325349,56,63,47250.52,3,4,3,343,"Loyalists"
1325350,235,62,2629.179,1,4,0,140,"Need Attention"
1325352,3,4,25,4,1,1,411,"Loyalists"
1325353,189,30,550.7105,2,2,0,220,"Promising"
1325356,67,15,258.7658,3,2,0,320,"Potential Loyalists"
1325357,6,4,5.8,4,1,1,411,"Loyalists"
1325358,237,160,1686.32,1,4,0,140,"Need Attention"
1325361,175,34,2129.1202,2,2,0,220,"Promising"
1325362,60,19,170.7561,3,2,0,320,"Potential Loyalists"
1325365,0,1,26.8803,4,1,1,411,"Loyalists"
1325366,20,6,28.9,4,1,1,411,"Loyalists"
1325367,241,61,7113.0228,1,4,3,143,"Promising"
1325368,3,3,10,4,1,1,411,"Loyalists"
1325369,35,8,60,3,2,1,321,"Potential Loyalists"
1325372,225,38,511.51,1,2,0,120,"Need Attention"
1325373,185,70,945.76,2,4,0,240,"Promising"
1325374,94,69,9590.65,3,4,3,343,"Loyalists"
1325376,25,27,198.7,3,2,0,320,"Potential Loyalists"
1325379,201,36,291.42,2,2,0,220,"Promising"
1325380,110,64,1460,3,4,0,340,"Potential Loyalists"
1325381,233,71,55419.0173,1,4,3,143,"Promising"
1325382,17,8,33.6488,4,2,1,421,"Loyalists"
1325383,6,11,1268.19,4,2,0,420,"Loyalists"
1325384,66,19,28.37,3,2,1,321,"Potential Loyalists"
1325385,222,18,245.05,1,2,0,120,"Need Attention"
1325386,186,20,7232.3987,2,2,3,223,"Promising"
1325388,64,5,120,3,1,0,310,"Potential Loyalists"
1325390,19,19,64.8,4,2,1,421,"Loyalists"
1325391,NA,NA,NA,0,0,0,0,"Need Attention"
1325393,236,9,68.75,1,2,1,121,"Need Attention"
1325396,0,1,200,4,1,0,410,"Loyalists"
1325398,65,25,188.56,3,2,0,320,"Potential Loyalists"
1325399,238,92,130.39,1,4,0,140,"Need Attention"
1325400,9,9,423.6649,4,2,0,420,"Loyalists"
1325401,58,51,1270.31,3,3,0,330,"Potential Loyalists"
1325404,178,29,58.7,2,2,1,221,"Promising"
1325406,239,62,218.8925,1,4,0,140,"Need Attention"
1325407,239,6,1922.9297,1,1,0,110,"Need Attention"
1325408,4,6,297,4,1,0,410,"Loyalists"
1325410,189,126,824.3466,2,4,0,240,"Promising"
1325411,15,19,102.15,4,2,0,420,"Loyalists"
1325412,235,50,60.93,1,3,1,131,"Need Attention"
1325413,89,52,279.14,3,4,0,340,"Potential Loyalists"
1325414,5,4,39.9,4,1,1,411,"Loyalists"
1325416,22,4,30,3,1,1,311,"Potential Loyalists"
1325417,125,84,1420.7068,2,4,0,240,"Promising"
1325418,10,3,55,4,1,1,411,"Loyalists"
1325419,238,183,394.1445,1,4,0,140,"Need Attention"
1325420,229,27,70,1,2,1,121,"Need Attention"
1325422,1,2,10,4,1,1,411,"Loyalists"
1325423,191,180,4227.8298,2,4,3,243,"Promising"
1325425,67,49,168.6612,3,3,0,330,"Potential Loyalists"
1325426,194,27,153.08,2,2,0,220,"Promising"
1325427,76,9,732.43,3,2,0,320,"Potential Loyalists"
1325431,219,113,558.625,1,4,0,140,"Need Attention"
1325433,9,7,13751.81,4,1,3,413,"Loyalists"
1325434,235,10,45,1,2,1,121,"Need Attention"
1325437,21,21,86,3,2,0,320,"Potential Loyalists"
1325439,2,2,2.8868,4,1,1,411,"Loyalists"
1325441,239,17,84,1,2,0,120,"Need Attention"
1325444,241,170,42464.6818,1,4,3,143,"Promising"
1325445,134,36,1330.8077,2,2,0,220,"Promising"
1325446,22,6,166.25,3,1,0,310,"Potential Loyalists"
1325449,16,15,329.91,4,2,0,420,"Loyalists"
1325452,95,22,130.5952,3,2,0,320,"Potential Loyalists"
1325453,196,47,995.64,2,3,0,230,"Promising"
1325456,229,71,3522.4171,1,4,3,143,"Promising"
1325457,238,53,35.52,1,4,1,141,"Need Attention"
1325459,28,37,4729.71,3,2,3,323,"Potential Loyalists"
1325461,229,26,745.1,1,2,0,120,"Need Attention"
1325464,113,45,1468,3,3,0,330,"Potential Loyalists"
1325465,18,18,32603.9382,4,2,3,423,"Loyalists"
1325467,233,36,208.78,1,2,0,120,"Need Attention"
1325469,217,40,201.03,1,3,0,130,"Need Attention"
1325470,103,25,81.16,3,2,0,320,"Potential Loyalists"
1325472,8,9,111.75,4,2,0,420,"Loyalists"
1325475,78,15,104.63,3,2,0,320,"Potential Loyalists"
1325476,201,156,8493.97,2,4,3,243,"Promising"
1325478,1,3,472.6303,4,1,0,410,"Loyalists"
1325479,3,3,40,4,1,1,411,"Loyalists"
1325481,229,12,72,1,2,1,121,"Need Attention"
1325483,24,19,282.98,3,2,0,320,"Potential Loyalists"
1325487,25,6,425.1565,3,1,0,310,"Potential Loyalists"
1325488,238,173,1188.51,1,4,0,140,"Need Attention"
1325489,107,17,14.03,3,2,1,321,"Potential Loyalists"
1325490,241,149,40698.4497,1,4,3,143,"Promising"
1325491,51,9,24.5,3,2,1,321,"Potential Loyalists"
1325492,225,56,43874.8848,1,4,3,143,"Promising"
1325493,231,93,1881.5,1,4,0,140,"Need Attention"
1325496,2,6,766.8812,4,1,0,410,"Loyalists"
1325497,238,47,868.76,1,3,0,130,"Need Attention"
1325498,209,42,233.01,2,3,0,230,"Promising"
1325499,230,107,351.96,1,4,0,140,"Need Attention"
1325501,46,30,306.32,3,2,0,320,"Potential Loyalists"
1325505,8,3,642,4,1,0,410,"Loyalists"
1325510,21,12,41.87,3,2,1,321,"Potential Loyalists"
1325511,19,8,76.9,4,2,1,421,"Loyalists"
1325512,239,222,533.4657,1,4,0,140,"Need Attention"
1325513,239,30,120.04,1,2,0,120,"Need Attention"
1325514,75,4,343.5,3,1,0,310,"Potential Loyalists"
1325515,22,4,97,3,1,0,310,"Potential Loyalists"
1325516,107,13,117.5771,3,2,0,320,"Potential Loyalists"
1325520,1,3,49.25,4,1,1,411,"Loyalists"
1325521,3,3,35,4,1,1,411,"Loyalists"
1325522,5,2,120.9613,4,1,0,410,"Loyalists"
1325523,6,4,80.6408,4,1,0,410,"Loyalists"
1325524,233,131,1947.46,1,4,0,140,"Need Attention"
1325526,31,29,403.0116,3,2,0,320,"Potential Loyalists"
1325527,205,129,17027.9362,2,4,3,243,"Promising"
1325529,0,1,120.9612,4,1,0,410,"Loyalists"
1325530,237,15,274.5763,1,2,0,120,"Need Attention"
1325533,4,5,70.22,4,1,1,411,"Loyalists"
1325535,93,22,112.55,3,2,0,320,"Potential Loyalists"
1325537,27,25,130.62,3,2,0,320,"Potential Loyalists"
1325538,174,95,1780.76,2,4,0,240,"Promising"
1325539,16,5,7,4,1,1,411,"Loyalists"
1325541,127,37,50229.1813,2,2,3,223,"Promising"
1325542,26,3,296.2477,3,1,0,310,"Potential Loyalists"
1325543,50,41,1666.99,3,3,0,330,"Potential Loyalists"
1325544,0,1,28.8788,4,1,1,411,"Loyalists"
1325546,178,30,308,2,2,0,220,"Promising"
1325548,241,293,5294.27,1,4,3,143,"Promising"
1325549,232,74,14216.73,1,4,3,143,"Promising"
1325552,54,58,181.7023,3,4,0,340,"Potential Loyalists"
1325555,222,41,76.5,1,3,1,131,"Need Attention"
1325558,94,12,29.05,3,2,1,321,"Potential Loyalists"
1325560,206,46,456.17,2,3,0,230,"Promising"
1325561,155,9,60,2,2,1,221,"Promising"
1325567,233,55,99.5,1,4,0,140,"Need Attention"
1325569,187,117,564.9627,2,4,0,240,"Promising"
1325574,5,4,322.5788,4,1,0,410,"Loyalists"
1325575,22,23,269.99,3,2,0,320,"Potential Loyalists"
1325577,138,50,670.1632,2,3,0,230,"Promising"
1325582,208,36,880.37,2,2,0,220,"Promising"
1325583,37,28,351.5,3,2,0,320,"Potential Loyalists"
1325586,90,70,1174.6194,3,4,0,340,"Potential Loyalists"
1325587,228,36,2260.67,1,2,0,120,"Need Attention"
1325590,14,4,2600.94,4,1,0,410,"Loyalists"
1325591,108,58,172.64,3,4,0,340,"Potential Loyalists"
1325593,236,104,3023.7,1,4,3,143,"Promising"
1325594,235,155,951.23,1,4,0,140,"Need Attention"
1325595,132,11,724.36,2,2,0,220,"Promising"
1325596,11,13,21.7798,4,2,1,421,"Loyalists"
1325597,200,34,229.71,2,2,0,220,"Promising"
1325601,2,4,298.6484,4,1,0,410,"Loyalists"
1325603,225,46,194.62,1,3,0,130,"Need Attention"
1325606,22,7,81,3,1,0,310,"Potential Loyalists"
1325608,14,7,84.53,4,1,0,410,"Loyalists"
1325610,1,2,7205,4,1,3,413,"Loyalists"
1325611,233,63,460.54,1,4,0,140,"Need Attention"
1325614,215,19,78.08,1,2,0,120,"Need Attention"
1325616,45,25,107.21,3,2,0,320,"Potential Loyalists"
1325618,NA,NA,NA,0,0,0,0,"Need Attention"
1325619,239,115,1101.8,1,4,0,140,"Need Attention"
1325620,202,13,4332.9581,2,2,3,223,"Promising"
1325623,229,24,148.32,1,2,0,120,"Need Attention"
1325625,239,59,187.08,1,4,0,140,"Need Attention"
1325626,235,62,354.0069,1,4,0,140,"Need Attention"
1325627,181,61,200.24,2,4,0,240,"Promising"
1325628,221,8,440.57,1,2,0,120,"Need Attention"
1325629,148,17,320,2,2,0,220,"Promising"
1325633,241,311,45926.5,1,4,3,143,"Promising"
1325635,235,43,434.32,1,3,0,130,"Need Attention"
1325636,239,128,95006.5437,1,4,3,143,"Promising"
1325638,236,70,247.5,1,4,0,140,"Need Attention"
1325642,11,12,856.9,4,2,0,420,"Loyalists"
1325644,93,38,69.05,3,2,1,321,"Potential Loyalists"
1325647,216,22,1000.2015,1,2,0,120,"Need Attention"
1325654,127,18,740.7619,2,2,0,220,"Promising"
1325655,204,113,6271.4,2,4,3,243,"Promising"
1325657,0,1,50,4,1,1,411,"Loyalists"
1325660,235,30,694,1,2,0,120,"Need Attention"
1325664,72,61,1188.4929,3,4,0,340,"Potential Loyalists"
1325665,7,12,54.8496,4,2,1,421,"Loyalists"
1325666,6,2,30.9826,4,1,1,411,"Loyalists"
1325668,25,12,93.93,3,2,0,320,"Potential Loyalists"
1325671,0,1,5524.5,4,1,3,413,"Loyalists"
1325672,240,235,68813.415,1,4,3,143,"Promising"
1325675,235,44,305,1,3,0,130,"Need Attention"
1325677,19,7,40,4,1,1,411,"Loyalists"
1325678,240,30,174.1676,1,2,0,120,"Need Attention"
1325679,12,13,57.7,4,2,1,421,"Loyalists"
1325681,238,17,9577.38,1,2,3,123,"Need Attention"
1325682,234,60,648395,1,4,3,143,"Promising"
1325684,240,142,1967.5,1,4,0,140,"Need Attention"
1325685,8,3,25,4,1,1,411,"Loyalists"
1325687,7,9,1148.5,4,2,0,420,"Loyalists"
1325688,238,215,7967.5913,1,4,3,143,"Promising"
1325693,5,9,10,4,2,1,421,"Loyalists"
1325694,3,8,688.1736,4,2,0,420,"Loyalists"
1325695,11,6,64,4,1,1,411,"Loyalists"
1325696,233,57,116.32,1,4,0,140,"Need Attention"
1325697,164,127,321.9227,2,4,0,240,"Promising"
1325698,173,5,50,2,1,1,211,"Promising"
1325700,49,9,58.3,3,2,1,321,"Potential Loyalists"
1325701,3,4,33.66,4,1,1,411,"Loyalists"
1325702,2,2,112.672,4,1,0,410,"Loyalists"
1325703,219,120,7733.15,1,4,3,143,"Promising"
1325705,179,105,2322.08,2,4,0,240,"Promising"
1325706,101,28,214.6911,3,2,0,320,"Potential Loyalists"
1325710,213,4,50,1,1,1,111,"Need Attention"
1325712,241,91,1356.94,1,4,0,140,"Need Attention"
1325713,236,39,145.14,1,2,0,120,"Need Attention"
1325715,43,19,191.5,3,2,0,320,"Potential Loyalists"
1325718,216,197,64019.8149,1,4,3,143,"Promising"
1325720,89,94,2652.24,3,4,0,340,"Potential Loyalists"
1325721,82,64,1367.63,3,4,0,340,"Potential Loyalists"
1325723,190,14,46,2,2,1,221,"Promising"
1325725,0,1,6.9284,4,1,1,411,"Loyalists"
1325727,23,19,287.4,3,2,0,320,"Potential Loyalists"
1325729,88,70,1672.52,3,4,0,340,"Potential Loyalists"
1325733,143,16,110.75,2,2,0,220,"Promising"
1325734,238,43,429.19,1,3,0,130,"Need Attention"
1325735,240,351,34887.49,1,4,3,143,"Promising"
1325738,11,6,45.1,4,1,1,411,"Loyalists"
1325740,237,100,11291.57,1,4,3,143,"Promising"
1325741,235,41,282.32,1,3,0,130,"Need Attention"
1325743,149,75,49787.87,2,4,3,243,"Promising"
1325744,10,7,12,4,1,1,411,"Loyalists"
1325745,0,1,40,4,1,1,411,"Loyalists"
1325746,222,9,9,1,2,1,121,"Need Attention"
1325748,220,4,20,1,1,1,111,"Need Attention"
1325749,75,26,108,3,2,0,320,"Potential Loyalists"
1325750,241,75,1838.37,1,4,0,140,"Need Attention"
1325751,241,40,290.43,1,3,0,130,"Need Attention"
1325753,0,1,20,4,1,1,411,"Loyalists"
1325755,25,16,98.5,3,2,0,320,"Potential Loyalists"
1325756,9,8,25,4,2,1,421,"Loyalists"
1325757,238,30,102.77,1,2,0,120,"Need Attention"
1325759,209,47,788,2,3,0,230,"Promising"
1325760,30,10,19.5,3,2,1,321,"Potential Loyalists"
1325762,184,47,443.13,2,3,0,230,"Promising"
1325766,63,30,584.18,3,2,0,320,"Potential Loyalists"
1325768,239,62,207.95,1,4,0,140,"Need Attention"
1325770,234,54,519.38,1,4,0,140,"Need Attention"
1325773,241,170,4626.48,1,4,3,143,"Promising"
1325775,161,165,29598.2479,2,4,3,243,"Promising"
1325777,7,7,9.6,4,1,1,411,"Loyalists"
1325778,238,26,234.5,1,2,0,120,"Need Attention"
1325782,40,7,40,3,1,1,311,"Potential Loyalists"
1325786,203,43,396.54,2,3,0,230,"Promising"
1325788,238,119,449.83,1,4,0,140,"Need Attention"
1325792,233,24,694.69,1,2,0,120,"Need Attention"
1325793,4,2,25,4,1,1,411,"Loyalists"
1325796,218,21,58.72,1,2,1,121,"Need Attention"
1325797,34,11,8.7,3,2,1,321,"Potential Loyalists"
1325800,9,8,80.36,4,2,0,420,"Loyalists"
1325804,241,173,2773,1,4,0,140,"Need Attention"
1325808,64,35,137.05,3,2,0,320,"Potential Loyalists"
1325809,240,173,23863.4296,1,4,3,143,"Promising"
1325810,225,5,245.1071,1,1,0,110,"Need Attention"
1325811,236,92,4539.91,1,4,3,143,"Promising"
1325812,225,22,216.2,1,2,0,120,"Need Attention"
1325815,12,11,165.9616,4,2,0,420,"Loyalists"
1325816,2,4,221.5671,4,1,0,410,"Loyalists"
1325819,24,7,120.5619,3,1,0,310,"Potential Loyalists"
1325820,13,17,8494.6,4,2,3,423,"Loyalists"
1325821,22,6,27.4,3,1,1,311,"Potential Loyalists"
1325822,174,31,247.97,2,2,0,220,"Promising"
1325824,132,88,64233.3248,2,4,3,243,"Promising"
1325826,1,2,661,4,1,0,410,"Loyalists"
1325827,23,9,62,3,2,1,321,"Potential Loyalists"
1325828,159,67,229.4,2,4,0,240,"Promising"
1325829,11,17,107.1092,4,2,0,420,"Loyalists"
1325831,11,9,24.35,4,2,1,421,"Loyalists"
1325832,0,1,234,4,1,0,410,"Loyalists"
1325834,239,83,18798.2448,1,4,3,143,"Promising"
1325835,52,2,198,3,1,0,310,"Potential Loyalists"
1325837,241,162,955.3,1,4,0,140,"Need Attention"
1325838,39,9,435,3,2,0,320,"Potential Loyalists"
1325839,8,6,149.5,4,1,0,410,"Loyalists"
1325840,66,46,229,3,3,0,330,"Potential Loyalists"
1325841,239,232,5607.11,1,4,3,143,"Promising"
1325842,229,14,522.45,1,2,0,120,"Need Attention"
1325845,31,11,70,3,2,1,321,"Potential Loyalists"
1325850,12,4,71.1029,4,1,1,411,"Loyalists"
1325851,238,146,11056.5,1,4,3,143,"Promising"
1325852,74,73,6960.91,3,4,3,343,"Loyalists"
1325854,241,81,13666.5952,1,4,3,143,"Promising"
1325856,118,24,235,2,2,0,220,"Promising"
1325857,206,10,56,2,2,1,221,"Promising"
1325859,31,10,50.09,3,2,1,321,"Potential Loyalists"
1325860,11,16,144.71,4,2,0,420,"Loyalists"
1325862,241,210,23725.64,1,4,3,143,"Promising"
1325863,173,81,33177.3243,2,4,3,243,"Promising"
1325864,73,11,87.8526,3,2,0,320,"Potential Loyalists"
1325865,81,6,49,3,1,1,311,"Potential Loyalists"
1325867,231,147,38483.4,1,4,3,143,"Promising"
1325868,2,3,100.65,4,1,0,410,"Loyalists"
1325870,226,11,8.6406,1,2,1,121,"Need Attention"
1325871,51,22,73.69,3,2,1,321,"Potential Loyalists"
1325872,15,4,106.2933,4,1,0,410,"Loyalists"
1325873,231,18,32,1,2,1,121,"Need Attention"
1325874,219,16,167.3625,1,2,0,120,"Need Attention"
1325875,171,24,51.4404,2,2,1,221,"Promising"
1325878,88,4,200,3,1,0,310,"Potential Loyalists"
1325880,127,19,223.05,2,2,0,220,"Promising"
1325881,222,62,4058.88,1,4,3,143,"Promising"
1325883,184,29,162.15,2,2,0,220,"Promising"
1325884,211,8,202.6528,1,2,0,120,"Need Attention"
1325887,204,37,191.01,2,2,0,220,"Promising"
1325891,192,51,266,2,3,0,230,"Promising"
1325897,240,49,8717.84,1,3,3,133,"Need Attention"
1325899,22,28,4101.7496,3,2,3,323,"Potential Loyalists"
1325900,30,28,59.363,3,2,1,321,"Potential Loyalists"
1325903,240,117,249.6048,1,4,0,140,"Need Attention"
1325906,236,133,3451.56,1,4,3,143,"Promising"
1325907,15,10,1177,4,2,0,420,"Loyalists"
1325909,58,38,252.83,3,2,0,320,"Potential Loyalists"
1325910,232,123,346.64,1,4,0,140,"Need Attention"
1325911,229,10,93,1,2,0,120,"Need Attention"
1325914,11,6,30,4,1,1,411,"Loyalists"
1325916,151,15,300,2,2,0,220,"Promising"
1325917,232,109,720.82,1,4,0,140,"Need Attention"
1325921,23,9,170,3,2,0,320,"Potential Loyalists"
1325922,237,32,377.89,1,2,0,120,"Need Attention"
1325925,156,13,3560.9061,2,2,3,223,"Promising"
1325927,4,3,27.24,4,1,1,411,"Loyalists"
1325928,8,3,20,4,1,1,411,"Loyalists"
1325929,33,26,1462.39,3,2,0,320,"Potential Loyalists"
1325932,105,34,86.03,3,2,0,320,"Potential Loyalists"
1325933,241,170,2218.35,1,4,0,140,"Need Attention"
1325935,178,61,407.05,2,4,0,240,"Promising"
1325937,18,7,589.4844,4,1,0,410,"Loyalists"
1325938,183,8,92.2919,2,2,0,220,"Promising"
1325942,239,72,866.41,1,4,0,140,"Need Attention"
1325943,94,28,2822.6428,3,2,3,323,"Potential Loyalists"
1325944,12,8,1013.9327,4,2,0,420,"Loyalists"
1325947,218,53,2457.7,1,4,0,140,"Need Attention"
1325950,10,7,735.06,4,1,0,410,"Loyalists"
1325951,64,37,715.02,3,2,0,320,"Potential Loyalists"
1325952,134,58,1374.0137,2,4,0,240,"Promising"
1325954,19,13,210.95,4,2,0,420,"Loyalists"
1325957,6,3,8,4,1,1,411,"Loyalists"
1325959,209,62,396.84,2,4,0,240,"Promising"
1325960,45,27,403.87,3,2,0,320,"Potential Loyalists"
1325962,23,20,3559.54,3,2,3,323,"Potential Loyalists"
1325964,235,72,373.56,1,4,0,140,"Need Attention"
1325965,4,2,66,4,1,1,411,"Loyalists"
1325966,241,30,531.4006,1,2,0,120,"Need Attention"
1325968,241,190,489.72,1,4,0,140,"Need Attention"
1325969,15,9,5.1964,4,2,1,421,"Loyalists"
1325971,169,75,21770.2669,2,4,3,243,"Promising"
1325975,117,40,163.961,2,3,0,230,"Promising"
1325976,221,16,80.51,1,2,0,120,"Need Attention"
1325977,8,4,48.5,4,1,1,411,"Loyalists"
1325978,235,36,305.74,1,2,0,120,"Need Attention"
1325979,75,9,907.704,3,2,0,320,"Potential Loyalists"
1325980,98,2,400,3,1,0,310,"Potential Loyalists"
1325981,186,129,1010.68,2,4,0,240,"Promising"
1325982,237,63,131.23,1,4,0,140,"Need Attention"
1325983,237,37,181.39,1,2,0,120,"Need Attention"
1325984,241,270,16624.74,1,4,3,143,"Promising"
1325985,16,12,342.18,4,2,0,420,"Loyalists"
1325986,238,46,2819.02,1,3,3,133,"Need Attention"
1325989,218,100,536.97,1,4,0,140,"Need Attention"
1325990,234,82,4675.05,1,4,3,143,"Promising"
1325992,235,100,570.27,1,4,0,140,"Need Attention"
1325993,196,38,65.16,2,2,1,221,"Promising"
1325994,16,10,181.5242,4,2,0,420,"Loyalists"
1325995,241,66,3812.51,1,4,3,143,"Promising"
1325998,78,6,327.879,3,1,0,310,"Potential Loyalists"
1326000,0,1,6109.5948,4,1,3,413,"Loyalists"
1326002,14,5,70,4,1,1,411,"Loyalists"
1326004,232,29,99,1,2,0,120,"Need Attention"
1326005,13,11,374,4,2,0,420,"Loyalists"
1326007,221,9,213.85,1,2,0,120,"Need Attention"
1326008,228,40,2552.62,1,3,0,130,"Need Attention"
1326011,31,18,289.4525,3,2,0,320,"Potential Loyalists"
1326014,32,30,779.1,3,2,0,320,"Potential Loyalists"
1326016,2,5,29.94,4,1,1,411,"Loyalists"
1326017,212,158,536.05,1,4,0,140,"Need Attention"
1326019,240,82,3591.03,1,4,3,143,"Promising"
1326021,36,5,90,3,1,0,310,"Potential Loyalists"
1326022,229,44,289.69,1,3,0,130,"Need Attention"
1326024,40,27,135.407,3,2,0,320,"Potential Loyalists"
1326025,220,66,1068.36,1,4,0,140,"Need Attention"
1326026,0,1,10,4,1,1,411,"Loyalists"
1326027,21,26,147.62,3,2,0,320,"Potential Loyalists"
1326028,220,29,1871.75,1,2,0,120,"Need Attention"
1326029,207,79,489.88,2,4,0,240,"Promising"
1326030,61,19,337.5,3,2,0,320,"Potential Loyalists"
1326031,194,41,94.8,2,3,0,230,"Promising"
1326032,217,116,2441.25,1,4,0,140,"Need Attention"
1326034,61,5,16.1579,3,1,1,311,"Potential Loyalists"
1326035,234,60,225.5,1,4,0,140,"Need Attention"
1326036,78,10,43.6,3,2,1,321,"Potential Loyalists"
1326037,127,118,21201.9474,2,4,3,243,"Promising"
1326038,191,30,127.68,2,2,0,220,"Promising"
1326040,222,15,29.9,1,2,1,121,"Need Attention"
1326043,107,20,92.972,3,2,0,320,"Potential Loyalists"
1326044,188,49,2729.12,2,3,0,230,"Promising"
1326048,207,36,93,2,2,0,220,"Promising"
1326049,214,13,178.19,1,2,0,120,"Need Attention"
1326050,10,13,132.19,4,2,0,420,"Loyalists"
1326051,39,46,302.58,3,3,0,330,"Potential Loyalists"
1326052,61,19,2018.57,3,2,0,320,"Potential Loyalists"
1326054,7,3,45,4,1,1,411,"Loyalists"
1326055,174,4,70,2,1,1,211,"Promising"
1326059,0,2,101,4,1,0,410,"Loyalists"
1326060,238,183,1538.51,1,4,0,140,"Need Attention"
1326063,110,3,25,3,1,1,311,"Potential Loyalists"
1326066,20,3,30,4,1,1,411,"Loyalists"
1326069,127,58,7871.5,2,4,3,243,"Promising"
1326070,23,35,311.1571,3,2,0,320,"Potential Loyalists"
1326072,129,18,35.5,2,2,1,221,"Promising"
1326075,228,295,30034.71,1,4,3,143,"Promising"
1326078,237,308,8099,1,4,3,143,"Promising"
1326080,169,272,6731.71,2,4,3,243,"Promising"
1326082,45,18,145.5,3,2,0,320,"Potential Loyalists"
1326083,240,78,273.05,1,4,0,140,"Need Attention"
1326084,2,5,82.38,4,1,0,410,"Loyalists"
1326085,241,182,1712.632,1,4,0,140,"Need Attention"
1326086,194,52,348.68,2,4,0,240,"Promising"
1326091,236,203,1342.66,1,4,0,140,"Need Attention"
1326092,0,3,31.9652,4,1,1,411,"Loyalists"
1326095,197,101,212.54,2,4,0,240,"Promising"
1326096,1,2,6,4,1,1,411,"Loyalists"
1326100,236,20,38.9,1,2,1,121,"Need Attention"
1326103,46,7,18,3,1,1,311,"Potential Loyalists"
1326105,16,13,70,4,2,1,421,"Loyalists"
1326109,227,88,385.4253,1,4,0,140,"Need Attention"
1326111,232,28,42.36,1,2,1,121,"Need Attention"
